Model,Class,Q,e,i,H6,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25.5
All,SS,1.8,0.2,40,,,,,,3.61620285339789,3.61620285339789,10.8486085601937,14.4648114135916,36.1620285339789,79.5564627747537,90.4050713349473,159.112925549507,310.993445392219,484.571182355318,954.677553297044,1493.49177845333,357.266689154597
All,SS,1.8,0.2,60,,,,,,,,,2.55704155978379,2.55704155978379,2.55704155978379,2.55704155978379,5.11408311956759,2.55704155978379,,,,
All,SS,1.8,0.2,90,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.2,180,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.3,2,,,,,7.5955452531275,,37.9777262656375,113.933178796912,516.49707721267,1739.3798629662,3714.22162877935,6866.37290882726,7132.21699268672,6623.31546072718,11492.0599679819,20614.309816988,30215.0790169412,434.121571062229
All,SS,1.8,0.3,5,,4.38529009653514,17.5411603861406,6.20173672946042,24.8069469178417,136.438208048129,310.086836473021,955.067456336905,2443.48427140741,6784.6999820297,14239.1875308411,28534.1906922474,32075.3823647693,55474.5350450235,99066.5425164008,173642.426688162,268318.139600105,10466.6613588097
All,SS,1.8,0.3,10,,3.39683110243379,16.9841555121689,9.60768922830523,33.6269122990683,124.899959967968,441.95370450204,1412.33031656087,3271.41818223793,6475.58253987772,15775.8257128772,27795.044937487,48845.4920367038,86166.5608440554,150120.144192269,267180.22974994,389543.759761635,12061.1423109983
All,SS,1.8,0.3,15,,3.39683110243379,6.79366220486757,,4.80384461415261,52.8422907556787,86.469203054747,297.838366077462,821.457429020097,1671.73792572511,3655.72575137014,6667.73632444383,11620.5001216352,20382.7126978495,35692.5654831539,62882.3259992577,93160.9586022616,3420.26539680993
All,SS,1.8,0.3,20,,,3.39683110243379,,,4.80384461415261,14.4115338424578,19.2153784566105,62.449979983984,158.526872267036,355.484501447293,538.030596785093,970.376612058828,1931.14553488935,3103.28362074259,5755.00584775483,8022.42050563486,400.076915681895
All,SS,1.8,0.3,25,,3.39683110243379,10.1904933073014,4.80384461415261,14.4115338424578,105.684581511357,384.307569132209,1032.82659204281,2546.03764550088,4731.78694494032,11639.7155000918,19955.17052719,35711.7808616105,62815.0721746596,111285.864331459,194546.099183953,303751.898797484,18595.7319338026
All,SS,1.8,0.3,30,,,3.39683110243379,,9.60768922830523,19.2153784566105,52.8422907556787,196.957629180257,365.092190675599,787.830516721029,1791.83404107892,3377.10276374929,5716.57509084161,10400.3235896404,17932.7519446317,31700.5706087931,47428.3578755287,1898.40418813762
All,SS,1.8,0.3,40,,,,,,,,3.39683110243379,3.39683110243379,16.9841555121689,27.1746488194703,50.9524665365068,61.1429598438082,166.444724019256,305.714799219041,448.38170552126,747.302842535433,171.957060829821
All,SS,1.8,0.3,60,,,,,,,,,2.40192230707631,2.40192230707631,4.80384461415261,7.20576692122892,9.60768922830523,2.40192230707631,2.40192230707631,,,
All,SS,1.8,0.3,90,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.4,2,,,,,,,,7.07106781186547,14.1421356237309,42.4264068711928,120.208152801713,282.842712474619,169.705627484771,49.4974746830583,7.07106781186547,,,
All,SS,1.8,0.4,5,,,,,5.77350269189625,5.77350269189625,17.3205080756888,69.282032302755,329.089653438086,952.627944162882,1674.31578064991,2263.21305522333,1859.06786679059,2984.90089171036,4982.53282310647,9249.1513124178,13100.0776079126,348.839345385363
All,SS,1.8,0.4,10,,,,4.47213595499958,8.94427190999915,22.3606797749979,49.1934955049953,201.246117974981,675.292529204936,1520.52622469986,3877.34187298463,6001.60645160943,6659.01043699437,11564.9435796289,20616.546752548,35074.9622950617,54712.1112734648,1566.48651446477
All,SS,1.8,0.4,15,,3.16227766016838,,,8.94427190999915,4.47213595499958,71.5541752799932,129.691942694988,536.656314599949,1135.92253256989,2222.65156963479,3295.96419883469,6050.79994711443,10505.047358294,18282.0917840383,33102.7503389069,47324.1426758055,1778.27257003344
All,SS,1.8,0.4,20,,,6.32455532033676,4.47213595499958,4.47213595499958,4.47213595499958,31.304951684997,84.970583144992,254.911749434976,559.016994374947,1207.47670784989,2352.34351232978,3993.61740781462,7048.08626507933,12835.0301908488,21121.898115463,33174.3045141869,1102.74808244373
All,SS,1.8,0.4,25,,,6.32455532033676,,4.47213595499958,,22.3606797749979,71.5541752799932,219.134661794979,330.938060669969,845.23369549492,1480.27700110486,2643.03234940475,4673.38207297456,8094.56607854923,13635.5425267937,23049.3887120678,2329.64661125531
All,SS,1.8,0.4,30,,,3.16227766016838,,,8.94427190999915,31.304951684997,89.4427190999915,348.826604489967,957.037094369909,1668.10671121484,2146.6252583998,3658.20721118965,6247.57392913441,11077.480760534,20173.8052930031,31430.171491737,1730.80328171632
All,SS,1.8,0.4,40,,,,,,6.32455532033676,31.6227766016838,34.7850542618522,104.355162785556,192.898937270271,534.424924568456,796.893970362431,1385.07761515375,2495.03707387285,4307.02217314933,7760.2293780532,11169.1646957147,469.921979339833
All,SS,1.8,0.4,60,,,,,,,,,,2.23606797749979,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,4.47213595499958,,,
All,SS,1.8,0.4,90,,,,,,,,,,,,,1.82574185835055,,1.82574185835055,,,
All,SS,1.8,0.4,180,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.5,2,,,,,,,,,,6.50443635587991,39.0266181352794,32.5221817793995,32.5221817793995,19.5133090676397,,6.50443635587991,,21.2434001817518
All,SS,1.8,0.5,5,,,,,,,,,15.9325501363138,5.31085004543794,31.8651002726277,37.1759503180656,63.7302005452553,15.9325501363138,5.31085004543794,5.31085004543794,31.8651002726277,73.716945366639
All,SS,1.8,0.5,10,,,,,,,4.11376675603721,4.11376675603721,20.5688337801861,41.1376675603721,45.2514343164093,139.868069705265,123.413002681116,234.484705094121,431.945509383907,769.274383378958,1287.60899463965,386.27079646943
All,SS,1.8,0.5,15,,,5.81774473882739,4.11376675603721,,,,4.11376675603721,16.4550670241488,45.2514343164093,152.209369973377,205.688337801861,168.664436997526,37.0239008043349,41.1376675603721,65.8202680965954,102.84416890093,248.556860336851
All,SS,1.8,0.5,20,,,,,,,,12.3413002681116,24.6826005362233,82.2753351207442,123.413002681116,213.915871313935,156.323136729414,238.598471850158,452.514343164093,761.046849866884,1131.28585791023,315.734390157621
All,SS,1.8,0.5,25,,,,,,4.11376675603721,,12.3413002681116,49.3652010724465,131.640536193191,300.304973190716,333.215107239014,69.9340348526326,131.640536193191,259.167305630344,411.376675603721,501.87954423654,144.431689114657
All,SS,1.8,0.5,30,1.67943824551926,,,,,,4.11376675603721,8.22753351207442,24.6826005362233,61.7065013405582,111.071702413005,127.526769437154,181.005737265637,324.98757372694,452.514343164093,1036.66922252138,1629.05163539074,188.097083498157
All,SS,1.8,0.5,40,,,,,,5.81774473882739,,8.72661710824109,11.6354894776548,31.9975960635507,49.4508302800329,98.9016605600657,148.352490840099,287.978364571956,503.23491990857,878.479455562937,1489.34265313981,270.759615213882
All,SS,1.8,0.5,60,,,,,,,,,,,4.11376675603721,,,,2.05688337801861,,2.05688337801861,
All,SS,1.8,0.5,90,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.5,180,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.7,2,,,,,,,,,,3.92232270276368,3.92232270276368,3.92232270276368,7.84464540552736,,3.92232270276368,7.84464540552736,15.6892908110547,41.6333199893226
All,SS,1.8,0.7,5,,,,,,,,,,,9.60768922830523,12.810252304407,19.2153784566105,,19.2153784566105,25.6205046088139,51.2410092176279,141.203617299492
All,SS,1.8,0.7,10,,,,,,,,4.96138938356834,,2.48069469178417,7.44208407535251,17.3648628424892,32.2490309931942,34.7297256849784,54.5752832192517,54.5752832192517,104.189177054935,273.43962911259
All,SS,1.8,0.7,15,,,,,,2.48069469178417,7.44208407535251,,2.48069469178417,4.96138938356834,9.92277876713668,12.4034734589208,14.884168150705,39.6911150685467,29.76833630141,69.4594513699567,99.2277876713668,271.414150378423
All,SS,1.8,0.7,20,,,,,,,,,4.96138938356834,4.96138938356834,9.92277876713668,7.44208407535251,27.2876416096259,19.8455575342734,39.6911150685467,37.2104203767625,89.3050089042301,241.031969365913
All,SS,1.8,0.7,25,,,,,,,,2.48069469178417,,7.44208407535251,7.44208407535251,7.44208407535251,12.4034734589208,14.884168150705,29.76833630141,29.76833630141,49.6138938356834,151.91090506255
All,SS,1.8,0.7,30,,,,,,2.48069469178417,,,4.96138938356834,4.96138938356834,4.96138938356834,2.48069469178417,7.44208407535251,,4.96138938356834,19.8455575342734,37.2104203767625,62.7898407591873
All,SS,1.8,0.7,40,,,,,,,,,,5.26234811584217,1.75411603861406,1.75411603861406,3.50823207722812,1.75411603861406,1.75411603861406,10.5246962316843,5.26234811584217,18.6189867250252
All,SS,1.8,0.7,60,,,,,,,,,,,1.24034734589208,1.24034734589208,,,,,,
All,SS,1.8,0.7,90,,,,,,,,,,,,,1.01273936708367,,,,,
All,SS,1.8,0.7,180,,,,,,,,,,,,,,,,,,
All,SS,1.8,0.9,2,,,,,,,,,,,,2.77350098112614,5.54700196225229,,,,,4.52910813657838
All,SS,1.8,0.9,5,,,,,,,,,,,,6.79366220486757,2.26455406828919,,,,,1.8490006540841
All,SS,1.8,0.9,10,,,,,,,,,,,,3.50823207722812,,,,,1.75411603861406,1.43222974807887
All,SS,1.8,0.9,15,,,,,,,,,,,3.50823207722812,,,,,5.26234811584217,,4.2966892442366
All,SS,1.8,0.9,20,,,,,,,,,,,1.75411603861406,1.75411603861406,,1.75411603861406,,,,1.43222974807887
All,SS,1.8,0.9,25,,,,,,,,,,,1.75411603861406,,,,,,1.75411603861406,1.43222974807887
All,SS,1.8,0.9,30,,,,,,,1.75411603861406,,,,,,,1.75411603861406,,,,
All,SS,1.8,0.9,40,,,,,,,,,,,,,1.24034734589208,,,,,
All,SS,1.8,0.9,60,,,,,,,,,,,0.877058019307029,,,,,,,
All,SS,1.8,0.9,90,,,,,,,,,,0.716114874039432,,,,,,,,
All,SS,1.8,0.9,180,,,,,,,,,0.826898230594723,,,,0.826898230594723,,,,,
All,SS,1.8,1.1,2,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,5,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,10,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,15,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,20,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,25,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,30,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,40,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,60,,,,,,,,,,,,,,,,,,
All,SS,1.8,1.1,90,,,,,,,,,,0.358057437019716,,,,,,,,
All,SS,1.8,1.1,180,,,,,,,,,,0.206724557648681,0.206724557648681,,,,,,,
All,SS,2,0.1,2,,,,,,6.89202437604511,20.6760731281353,62.028219384406,137.840487520902,261.896926289714,792.582803245188,1102.72390016722,1895.30670341241,3170.33121298075,5996.06120715925,10723.9899291262,964.883412646316,
All,SS,2,0.1,5,,,3.97911212877111,,16.8819430161341,22.5092573548455,39.3912003709796,174.446744500053,393.912003709796,866.606408161552,2132.75213437161,3275.09694513002,5993.08977072762,10106.6565523256,18688.3109188605,31957.5181295419,2920.57614179121,
All,SS,2,0.1,10,,,,,4.35889894354067,8.71779788708135,21.7944947177034,47.9478883789474,104.613574644976,257.1750376689,675.629336248805,1451.51334819904,1839.45535417416,2981.48687738182,5470.41817414355,9615.73106945073,706.141628853589,
All,SS,2,0.1,15,,,,,,,,,,8.71779788708135,74.1012820401915,56.6656862660288,47.9478883789474,8.71779788708135,,,,
All,SS,2,0.1,20,,,,,4.35889894354067,13.076696830622,26.153393661244,91.5368778143542,261.53393661244,980.752262296652,2876.87330273684,5570.67284984498,2933.53898900287,4829.66002944307,8526.00633356556,15631.0116115369,12963.36545809,
All,SS,2,0.1,25,,,6.16441400296898,,4.35889894354067,34.8711915483254,82.8190799272728,183.073755628708,540.503468999044,1713.04728481148,4502.74260867752,9689.83235149092,6529.63061742393,10862.3761673034,19436.3303892479,33999.4117596173,28986.6779745455,3.55902608401044
All,SS,2,0.1,30,,,,4.35889894354067,4.35889894354067,4.35889894354067,13.076696830622,69.7423830966508,200.509351402871,309.481824991388,514.3500753378,950.239969691867,1699.97058798086,2903.02669639809,5021.45158295886,9628.80776628135,8177.2944180823,
All,SS,2,0.1,40,,,,,,,,,,9.24662100445347,6.16441400296898,3.08220700148449,3.08220700148449,3.08220700148449,,,,
All,SS,2,0.1,60,,,,,,,,,2.17944947177034,,2.17944947177034,2.17944947177034,2.17944947177034,,,,,
All,SS,2,0.1,90,,,,,,,,,,,,,,,,,,
All,SS,2,0.1,180,,,,,,,,,,,,,,,,,,
All,SS,2,0.2,2,,4.60977222864644,9.21954445729289,,45.6344168364185,149.941655319661,391.152144312159,1147.37962331567,3644.23414450828,9870.07244147681,23175.7645504954,43235.350351304,42224.8739784976,73634.3911667639,131492.312512937,229684.5391401,72760.8180444668,
All,SS,2,0.2,5,,15.0554530541816,52.6940856896357,79.8435971133566,138.395568329818,505.676115051258,1948.1837695659,5503.88529434738,14307.9726027135,31112.3883418379,66371.3208270962,118099.325943603,207864.820724913,363219.169081608,634171.07733902,1126060.86462204,452505.602280237,
All,SS,2,0.2,10,,11.6619037896906,14.5773797371133,41.2310562561766,115.446957517295,494.772675074119,1422.47144083809,4597.26277256369,11153.0007172958,23963.4898960898,54952.7517782322,97527.9404683602,172271.599249557,299003.496864167,528277.031387888,927447.256320811,364371.21345271,
All,SS,2,0.2,15,,2.91547594742265,2.91547594742265,,12.369316876853,24.738633753706,144.308696896618,453.541618817943,1253.42411018777,2358.4164178533,5945.51831214067,10039.762198379,17585.0454932593,31236.6482196794,54185.8541318673,96080.7303937684,19164.1949478709,
All,SS,2,0.2,20,,,2.91547594742265,,4.12310562561766,8.24621125123532,8.24621125123532,16.4924225024706,32.9848450049413,90.7083237635886,263.87876003953,399.941245684913,527.757520079061,944.191188266444,1834.78200339986,3224.26859923301,639.081371970738,3.36650164612069
All,SS,2,0.2,25,,,5.8309518948453,8.24621125123532,12.369316876853,32.9848450049413,173.170436275942,461.787830069178,1269.91653269024,2535.70995975486,5755.85545336226,10332.5026977979,18133.4185414665,31298.4948040637,55422.7858195526,97725.8495383898,39421.0128865305,
All,SS,2,0.2,30,,,,8.24621125123532,8.24621125123532,8.24621125123532,70.0927956355002,140.185591271,358.710189428737,663.820005724443,1719.33504588256,3211.89928235616,5768.22477023911,9808.86828334442,16851.1326918994,29962.6085813635,12649.688059395,
All,SS,2,0.2,40,,,,,,2.91547594742265,,,8.74642784226795,14.5773797371133,20.4083316319586,43.7321392113398,84.5488024752569,174.928556845359,265.308311215461,553.940430010304,40.8166632639171,
All,SS,2,0.2,60,,,,,,,,,,4.12310562561766,6.18465843842649,4.12310562561766,2.06155281280883,2.06155281280883,,,,
All,SS,2,0.2,90,,,,,,,,,,,,,1.68325082306035,,,,,
All,SS,2,0.2,180,,,,,,,,,,,0.97182531580755,,,,,,,
All,SS,2,0.3,2,,4.33012701892219,4.33012701892219,,12.2474487139159,55.1135192126215,122.474487139159,587.877538267963,1690.14792252039,5009.2065239916,10244.9908491906,16901.4792252039,19020.2878527114,32510.8526110897,57795.7104809691,102541.764357261,60337.0560891066,
All,SS,2,0.3,5,,,10.6066017177982,10,50,160,645,1940,6935,16945,35910,51930,64325,116025,202970,357925,192665,
All,SS,2,0.3,10,1.58113883008419,8.21583836257749,19.1702895126808,19.3649167310371,58.0947501931113,220.760050733823,828.818436088387,2199.85454064581,5681.66656888628,13865.2803794226,27676.3389919982,46165.9614867924,79531.7130143693,140976.59380195,246321.740818792,437925.972922365,236647.028419966,
All,SS,2,0.3,15,3.16227766016838,5.47722557505166,24.6475150877325,19.3649167310371,46.475800154489,232.379000772445,786.215619280106,2234.71139076168,5437.66861807521,12622.05272529,29113.2158134412,48749.2413787128,85286.9662668335,149423.570480028,262146.750771395,461175.491949648,189803.294847587,6.32455532033676
All,SS,2,0.3,20,,5.47722557505166,10.9544511501033,15.4919333848297,3.87298334620742,46.475800154489,158.792317194504,457.012034852475,991.483736629099,2517.43917503482,5480.2714348835,9721.18819898062,16901.6993228492,29709.6552487571,52707.4303585367,91983.3544724262,30546.2196515379,3.16227766016838
All,SS,2,0.3,25,,2.73861278752583,2.73861278752583,11.6189500386223,19.3649167310371,69.7137002317335,197.522150656578,503.487835006964,1297.44942097948,2734.32624242244,6278.10600420222,11475.6496548126,19895.5154494675,35674.0496019165,62672.6165083284,109818.442781711,85333.442066988,
All,SS,2,0.3,30,,,5.47722557505166,3.87298334620742,15.4919333848297,19.3649167310371,73.5866835779409,228.506017426238,635.169268778016,1278.08450424845,2982.19717657971,5530.62021838419,9938.07526636823,16251.0381206863,29756.1310489116,52273.6562237615,33040.4209264955,3.16227766016838
All,SS,2,0.3,40,,,,,,2.73861278752583,21.9089023002066,41.0791918128875,213.611797427015,684.653196881458,1350.13610425023,1079.01343828518,1969.06259423107,2993.30377676573,5783.95020725455,10371.1266263603,3883.35293271163,
All,SS,2,0.3,60,,,,,,,1.93649167310371,,5.80947501931113,1.93649167310371,5.80947501931113,11.6189500386223,21.3014084041408,30.9838667696593,60.031241866215,118.125992059326,71.6501919048372,
All,SS,2,0.3,90,,,,,,,,,,1.58113883008419,,,,,,,,
All,SS,2,0.3,180,,,,,,,,,,,,,,,,,,
All,SS,2,0.4,2,,,4.03112887414927,,,5.70087712549569,,11.4017542509914,51.3078941294612,125.419296760905,222.334207894332,262.240347772802,262.240347772802,467.471924290647,895.037708702823,1556.33945526032,877.935077326336,
All,SS,2,0.4,5,,,6.58280588604383,,4.65474668125631,13.9642400437689,13.9642400437689,46.5474668125631,190.844613931509,381.689227863018,1135.75819022654,1261.43635062046,1517.44741808956,2750.95528862248,4733.87737483767,7829.28391787312,5855.67132502044,
All,SS,2,0.4,10,,2.54950975679639,5.09901951359278,3.60555127546399,7.21110255092798,21.6333076527839,50.4777178564959,216.333076527839,569.67710152331,1568.41480482684,3151.25181475553,4395.1670047906,7932.21280602078,13982.3278462493,24604.2819037663,42837.5547037877,27153.4066555193,
All,SS,2,0.4,15,,,5.09901951359278,,3.60555127546399,10.816653826392,100.955435712992,201.910871425983,620.154819379806,1492.69822804209,3490.17363464914,4798.98874764257,8249.50131826161,14515.949435018,25354.2365690628,44835.0301103947,30369.5583932332,2.94392028877595
All,SS,2,0.4,20,,2.54950975679639,10.1980390271856,3.60555127546399,7.21110255092798,10.816653826392,50.4777178564959,97.3498844375277,364.160678821863,796.826831877542,1633.31472778519,2743.8245206281,4499.72799177906,8372.09006162738,14404.1773454786,25552.5418892133,15006.3044084811,17.6635217326557
All,SS,2,0.4,25,,,,,3.60555127546399,,14.422205101856,64.8999229583518,191.094217599591,411.032845402895,850.910101009501,908.598921416925,1546.78149717405,2700.55790532253,5249.68265707557,8938.16161187523,4344.68928693411,5.8878405775519
All,SS,2,0.4,30,,,2.54950975679639,,3.60555127546399,3.60555127546399,14.422205101856,54.0832691319598,176.672012497735,378.582883923719,692.265844889086,944.654434171565,1730.66461222271,2884.44102037119,5026.1384779968,8563.18427922697,6179.91488614528,2.94392028877595
All,SS,2,0.4,40,,,,2.54950975679639,2.54950975679639,10.1980390271856,17.8465682975747,63.7377439199098,112.178429299041,328.886758626735,655.224007496673,1119.23478323362,2113.54358838421,3592.25924732612,6355.92782369341,11386.1105738527,7661.27681917316,
All,SS,2,0.4,60,,,,,,,1.80277563773199,,5.40832691319598,9.01387818865997,12.619429464124,32.4499614791759,41.4638396678359,93.7443331620637,131.602621554436,274.021896935263,196.502544512787,
All,SS,2,0.4,90,,,,,,,,,,,1.47196014438797,,,,,,,
All,SS,2,0.4,180,,,,,,,,,,,,,,,,,,
All,SS,2,0.5,2,,,,,5.24404424085076,,,5.24404424085076,,10.4880884817015,20.976176963403,26.2202212042538,,5.24404424085076,,5.24404424085076,41.9523539268061,59.9444187004373
All,SS,2,0.5,5,,,,,,,,4.28174419288838,,8.56348838577676,17.1269767715535,29.9722093502186,38.5356977359954,12.8452325786651,29.9722093502186,42.8174419288838,85.6348838577676,185.289563176727
All,SS,2,0.5,10,,,,,3.3166247903554,,,9.9498743710662,6.6332495807108,29.8496231131986,33.166247903554,79.5989949685296,29.8496231131986,46.4327470649756,92.8654941299512,96.1821189203066,185.730988259902,449.530125056523
All,SS,2,0.5,15,,,,,,,,6.6332495807108,3.3166247903554,39.7994974842648,89.5488693395958,106.131993291373,46.4327470649756,23.2163735324878,96.1821189203066,189.047613050258,212.263986582746,590.34679073688
All,SS,2,0.5,20,,,,,,,6.6332495807108,9.9498743710662,16.583123951777,59.6992462263972,116.081867662439,99.498743710662,205.630737002035,271.963232809143,494.177093762955,981.720937945199,766.140326572098,435.990061048797
